area_sqft,bedrooms,bathrooms,floors,property_age,renovation_status,lot_size,distance_city_km,neighborhood_score,crime_rate_index,school_rating,hospital_proximity_km,shopping_center_proximity_km,public_transport_score,parking_availability,property_type,construction_quality,energy_efficiency_score,water_supply_score,electricity_supply_score,internet_availability_score,green_space_index,flood_risk_index,noise_pollution_level,SalePrice,Fireplaces
816,2,1,1,96,1,5890,1.62,6,3.9,6.7,7.07,3.38,9.3,1,1Fam,6,0,6.7,5.9,6.2,4.6,9.2,7.9,120500,0
1820,4,2,2,61,1,13700,8.49,7.3,2.6,7.6,4.37,1.9,7.2,1,1Fam,7,1.3,7.2,7,6.9,10,4.3,1.8,201800,2
1437,3,2,1,50,1,10768,6.39,5.3,5.1,7.3,6.7,5.73,7.6,1,1Fam,5,2.1,4.5,5.2,4.6,8.4,5.1,3.4,218000,1
1265,3,2,1,61,1,9350,3.99,4.6,4.6,4.8,7.77,6.01,9,1,1Fam,5,2.4,4.5,4.8,5,6.4,5.1,6.3,179900,1
1314,2,2,1,19,1,5001,4.75,7,1,7.5,4.47,3.02,8.2,1,Twnhs,7,8.6,6.7,6.6,7.5,4,1.2,6.8,230000,1
1580,3,2,1,19,1,11932,6.95,8.2,1.6,7.9,3.99,1.14,6.8,1,1Fam,8,8.2,8.2,8.8,7.8,7.8,1.6,2.6,235128,0
1876,4,2.5,2,52,0,9120,4.24,6.7,3.7,7.3,6.4,5.59,7.8,1,1Fam,6,3.6,6.2,7.2,6.4,5,4.9,5.5,185000,1
1456,3,2.5,2,48,0,2280,0,6.4,4.6,7.8,6.79,3.25,8.4,1,Twnhs,6,4.5,5.6,6.1,6.4,2.8,4.9,10,146000,1
1640,3,1,1,72,1,14778,9.68,6.4,3.3,7.8,4.22,1.84,6.5,1,1Fam,6,1,5.4,5.6,5.9,10,7.9,0.1,224000,1
894,3,1,1,58,0,8724,2.97,5,6.7,6.4,7.71,5.46,6.1,1,1Fam,5,1.3,5.1,5.7,5.7,5.6,5.4,5.1,129000,1
1258,0,1,1,57,0,12900,4.8,4.7,4.1,4.3,7.77,4.9,7.8,1,Duplex,4,1.5,3.9,3.3,3.8,8.9,6.1,4.6,108959,0
1432,2,1.5,1,48,0,16157,9.1,5.2,6.3,5.2,7.71,5.99,6,1,1Fam,5,3.8,6.1,4.8,5.8,10,4.8,1.6,194000,1
1502,3,2,1,17,0,9541,7.21,6.6,2.8,6.5,5.78,2.62,7.1,1,1Fam,7,7.7,7,6.7,7.2,7.2,2.6,4.2,233170,0
1694,3,2,1,18,0,10475,6.62,8.7,2.9,10,5.61,2.6,6.5,1,1Fam,8,8.6,8.9,7.4,8,5.5,1.6,2.2,245350,0
1671,3,2.5,2,26,0,10852,5.99,6.3,4.1,6.9,7.35,5.4,7.1,1,1Fam,6,7.5,5.4,5.9,5.6,7.5,2.5,2.9,173000,1
2108,4,2,2,91,1,13728,7.46,5.8,5.1,6.3,7.35,2.79,7.3,1,1Fam,6,0,5.2,5.6,6,9,8.7,2.6,235000,2
3627,4,3.5,2,31,1,35760,18.73,9.8,0,10,3.44,0,1.6,1,1Fam,10,5.8,9.4,10,9.9,10,2.9,0,625000,1
1118,3,1,1,49,0,9880,5.7,6.1,2.9,5.9,6.29,3.92,6.8,1,1Fam,6,2.5,6.6,6,5.4,7.6,4.1,3.9,171000,1
1261,3,1,1,68,0,9120,4.84,6.2,5.4,6.9,6.03,5.54,6.9,1,1Fam,6,1.9,6.9,5.7,5.9,7.4,5.9,3.4,163000,1
1250,2,2.5,2,20,1,4017,2.11,7.1,2.9,7.6,5.87,2.34,9.7,1,TwnhsE,7,8,6.6,6.8,6.6,1.6,2.8,9.3,171900,0
3086,3,3,2,80,1,18030,8.95,5.2,5.2,5.9,7.73,4.41,4.8,0,1Fam,5,0,4.8,4.9,5.3,10,6.9,0.3,200500,1
2345,4,2.5,2,94,1,16560,7.53,6.8,5.2,6.6,5.69,4.48,5.9,1,1Fam,6,0,5.4,6.4,6.7,10,9.1,4.1,239000,1
2872,4,2.5,2,34,1,10678,5.06,8.5,1,7.8,4.4,1.42,7.5,1,1Fam,8,5.1,7.1,7.9,7.4,6.5,4.4,6.1,285000,1
923,3,1,1,42,1,6951,1.78,5.1,5.6,5.6,6.96,5.15,8.6,1,1Fam,5,4.9,5.4,5.4,5.9,3.1,3.8,7.6,119500,0
1224,3,1,2,100,1,3950,1.88,6.5,3.4,7.3,5.15,2.45,9.9,1,1Fam,6,0,6.1,6.3,5.9,3.2,10,7.1,115000,0
1343,3,1.5,2,105,1,7681,2.85,4.5,4.9,5.5,8.29,7.21,6.8,1,1Fam,5,0,5,5.3,4.5,4.6,9.9,7,154900,1
1124,3,1,1,72,0,8335,3.06,5.2,5.1,6,7.06,3.65,6,0,1Fam,5,0.8,4.3,5.7,5.4,7.3,6.1,6.8,93000,1
2514,4,2.5,2,36,1,11170,5.76,7.9,1.5,7,7.05,2.68,6.6,1,1Fam,7,5.3,7.8,6.4,6.8,7.7,2,4.6,250000,0
1652,2,2,1,18,0,5587,4.19,7.9,1.2,8.8,2.37,1.97,10,1,TwnhsE,8,7,7.7,7.8,8,3.9,3.1,5,392500,1
4476,4,3.5,2,30,0,15623,8.73,9.6,1.4,10,1.44,1.91,8.1,1,1Fam,10,5.6,10,10,9.8,10,1.9,2,745000,2
1130,2,1,1,106,1,10800,3.83,4.7,5.9,6,7.03,3.68,9.1,1,1Fam,5,0,4.3,4.9,4.6,8.8,10,6.4,120000,1
1572,3,1.5,1,63,0,35133,16.58,4.5,4.9,5.5,8.14,6.98,1,1,1Fam,5,2.5,4.9,3.6,5.4,10,5.3,0,186700,2
1221,4,1,2,102,1,9738,5.81,4.6,5.2,6,7.4,5.76,5.8,1,1Fam,5,0,5.1,4.9,4.9,6.1,10,3.5,104900,0
1699,3,2,2,126,1,10615,4.33,2.8,6.7,4.1,9.31,7.42,5,1,2fmCon,3,0,3.2,3.1,2.3,6.3,10,5.5,95000,0
1624,2,2,1,32,1,12461,6.01,7.3,3.4,9.3,2.87,1.02,6.3,1,1Fam,8,7.5,8.1,6.7,8.3,8.2,1.5,3.2,262000,1
1660,3,2.5,2,24,0,8935,5.02,7,2.8,7.9,3.84,3.57,7.6,1,1Fam,7,6.7,7.2,7.7,6.4,5,1.3,5,195000,0
1804,3,2.5,2,27,0,7500,2.78,7.5,3.2,7,5.32,2.28,9.4,1,1Fam,7,8.2,6.4,6.6,6.4,6,3.5,7.3,189000,1
1622,3,1,1,65,1,32463,16.34,3.5,7.1,4.4,6.64,7.27,2.8,1,2fmCon,4,1.2,4.1,4.2,4.6,10,7,0,168000,1
1441,2,2.5,2,27,1,2645,0,8.8,1.2,8.4,3.47,1.03,9.6,1,Twnhs,8,4.6,8.1,7.9,7.4,1.6,3.5,10,174000,0
1472,3,1,2,101,1,9600,4.2,5.3,6.6,5.3,7.5,4.89,6.7,1,1Fam,5,0,5.1,4.4,3.8,7,9.5,5.7,125000,0
1224,2,2,1,27,0,4500,2.57,6.5,2.5,6.3,5.02,3.44,7.9,1,TwnhsE,6,6.9,6,5.5,6.3,3.3,4.7,8.4,165000,0
1352,4,1.5,2,57,0,9364,3.09,5.7,5.6,5.9,7.61,3.01,7.9,1,1Fam,6,2.9,5.4,5.5,5.8,5.5,5.8,7.1,158000,0
1456,3,2.5,2,21,0,8029,4.45,6.4,3.6,5.2,7.22,4.74,8.7,1,1Fam,6,6.7,5.3,6.5,5.9,6,0.9,5.3,176000,0
1863,4,2.5,2,20,0,14054,7.01,6.5,2.8,7.2,3.43,3.54,6.9,1,1Fam,7,7.5,5.9,6.9,6.8,8.5,1.7,2.9,219210,1
1690,3,1,2,110,1,8850,4.98,7.4,1.1,7.8,4.07,4.21,6.8,1,1Fam,7,0,7.4,6.7,7.1,5.9,9.8,5,144000,1
1212,3,2,1,25,0,9100,4.77,7.1,2.5,6.8,2.71,1.22,8.4,1,1Fam,7,6.6,7.4,6.5,6.6,6.7,4.1,5.5,178000,0
1382,3,1.5,1,63,1,11235,6.98,4.3,5,4.4,7.22,7.06,7.6,1,1Fam,4,3,4.4,4.6,4.7,8,5.6,2.1,148000,1
864,3,1,1,56,0,9353,4.8,3.4,5.4,5.7,8.77,8.51,6.6,1,1Fam,4,3.2,4.2,4.7,3.3,5.6,6.1,3.7,116050,0
1779,3,2.5,2,28,0,10400,4.77,6.6,2.9,8.4,4.59,2.55,6.6,1,1Fam,7,7.1,5.9,7.6,7.2,8.1,2.3,5.9,197900,0
1348,3,1,2,101,1,6000,3.12,5.3,6,6.7,7.46,6.9,9.2,1,1Fam,5,0,4.5,5.2,5.3,4.1,9.5,7.8,117000,1
1630,3,2,1,26,1,9750,5.42,6.5,3.2,8,3.48,2.74,7.3,1,1Fam,7,6.4,7.1,7.1,6.6,7.2,0.7,5.3,213000,1
1074,3,1.5,1,51,0,10140,5.12,5.2,5.3,6.3,7.8,3.63,9.1,1,1Fam,5,2.5,5.1,4.4,4.5,8.3,5.7,5,153500,0
2196,3,2,1,36,1,14684,7.38,6.3,1.9,7.2,4.44,2.69,6.8,1,1Fam,7,5.1,6.9,6.9,7.5,10,4.9,3.4,271900,1
1056,2,1,1,60,0,8900,3.75,4.4,5.1,3.9,8.01,7.05,7.3,1,1Fam,4,0,4.2,3.7,3.5,7.1,5.1,7,107000,0
1700,3,2,1,23,0,9135,3.9,5.4,5.8,4.7,5.91,3.16,7.7,1,1Fam,6,6.5,6,5.1,5.7,6.3,0.8,6.9,200000,0
1283,3,1,1,64,1,7763,2.48,5.3,4.3,6.3,5.73,4.4,8.1,1,1Fam,5,1.9,5.1,5.5,5.4,6,7.2,6.7,140000,0
1660,3,2,1,20,0,10182,6.84,8.3,3.7,9.9,2.85,2.59,6.7,1,1Fam,8,8.1,7.7,7.7,8,7,0.4,2.1,290000,1
1845,3,2.5,2,34,0,11218,4.37,5.7,3.8,6.2,6.97,4,6.3,1,1Fam,6,5.5,6.5,6.6,5.1,6.3,4.6,5.2,189000,1
1752,4,2,2,38,1,12134,5.37,8.3,2,8.6,4.4,2.58,7.7,1,1Fam,8,5.6,7.8,8.4,8.9,8.4,2.9,4.6,164000,0
672,2,1,1,85,1,9340,3.95,4.1,7.1,3.9,9.05,6.24,8.5,1,1Fam,4,0,3.3,4.3,3.7,6.5,7.4,5.8,113000,0
960,0,0,1,61,1,10246,6.02,3.7,7.3,4.7,8.32,6.48,8,1,1Fam,4,2.3,3.6,4.3,3.8,7.4,6.3,2.1,145000,0
999,3,1,1,64,0,10205,4.81,4.5,4.9,6.3,7.14,4.57,9,1,1Fam,5,0.3,4.8,4.7,5.1,6.7,5.4,6.9,134500,0
894,3,1,1,60,0,7094,4.79,4,4.6,4.3,5.27,5.23,7.7,1,1Fam,5,1.3,5.5,5.9,5.3,4,5.3,4.9,125000,0
1902,4,2,2,48,0,8930,3.79,6.2,3.9,6.9,5.73,3.07,9.4,1,Duplex,6,3.8,6,6,7,6.6,5.2,6.4,112000,0
1314,3,2,1,17,0,8640,4.6,7.2,2.3,8.6,3.97,3.29,6.9,1,1Fam,8,9.2,7.9,8.2,7.2,4.4,0,6.6,229456,0
912,2,1,2,79,1,6240,2.28,4,6.9,4.5,9.95,5.37,7.4,0,1Fam,4,0.5,3.4,3.7,4.4,5.6,9.5,5.4,80500,0
1218,3,1.5,2,55,0,1680,2.99,5.9,4,6.9,6.69,5.13,7.8,0,Twnhs,6,3.1,6.4,5.5,6.4,0.9,5.5,6.5,91500,0
912,2,1,1,62,0,7800,2.71,5.3,5.6,5.4,8.54,4.77,7.6,1,1Fam,5,2.2,4.7,5.2,4.9,5.4,4.9,6.9,115000,0
1211,3,1,1,58,0,8250,4.43,4.8,6.6,5.4,7.6,5.2,7.4,1,1Fam,5,2,4.9,5.1,5.4,6.1,4.8,5.2,134000,1
1846,3,2,2,77,1,10496,5.88,5.8,4.4,6.5,5.29,3.51,7.9,1,1Fam,6,0,6.7,5.6,6.5,7.6,8.7,3.9,143000,1
2136,4,2,1,75,0,10680,5.75,5.4,5.3,6.2,7.12,3.98,7.6,1,1Fam,5,1.1,5.3,4.3,4.3,5.7,8.1,5.7,137900,0
1490,3,2.5,2,22,1,15384,7.51,7.2,1.5,8,5.24,1.26,5,1,1Fam,7,5.9,6.2,6.4,7.9,10,3.6,3.2,184000,1
1138,3,1,1,68,0,10482,5.11,6.2,1.4,6.8,5.06,2.94,7,1,1Fam,6,2.1,5.1,6.6,5.2,7.3,6.1,5.8,145000,0
1933,4,2.5,2,19,0,14598,7.34,6.2,4.4,5.7,5.62,3.68,6,1,1Fam,6,7.2,6,5.7,5.4,9.1,2.2,2.7,214000,1
912,2,1,1,61,1,8872,4.29,4.2,4.9,5.2,6.79,5.21,6,1,1Fam,5,3.2,4.4,4.8,4.9,5.2,6.5,4.3,147000,0
1702,1,1.5,1,18,0,8769,5.35,9.4,0.5,10,4.61,2.01,6.8,1,TwnhsE,9,8.7,9.3,9.7,10,5.5,2.5,2.6,367294,1
1507,4,2,1,66,0,7910,6.17,5.3,5.2,5.5,4.92,4.55,7.3,1,1Fam,5,0.1,5,4.4,4.8,4,7.7,2.3,127000,0
2620,4,3,2,49,0,18890,8.89,4.5,4.9,6,8.21,4.12,6.7,1,Duplex,5,3.3,5.1,4.6,5,10,4.2,1.5,190000,1
1190,3,1,1,64,0,7728,2.49,4.9,6.1,6.7,6.06,3.56,8.3,1,Duplex,5,1.1,4.6,4.6,5.7,6.6,6.3,7.5,132500,0
1224,2,2,1,64,0,9842,4.83,4,6.1,5.1,6.63,6.48,8.2,1,Duplex,4,0.2,4.9,4.8,3.8,7,5.8,5,101800,0
1188,3,1,1,67,0,12160,8.66,4.9,4.3,5.6,8.18,6.38,5.5,1,1Fam,5,0.6,6.4,6,4.4,7.9,6.6,1,142000,0
1964,4,1.5,2,115,1,8525,3.46,5.2,6,5.1,7.73,6.27,9.1,0,1Fam,5,0,4.9,5.4,4.8,5.5,10,8.6,130000,0
1784,4,1.5,2,112,1,13132,8.21,5.7,4.8,3.7,8.25,5.71,8,1,1Fam,5,0,5.2,5.4,5.7,9.5,9.5,1,138887,0
1626,2,2.5,2,23,0,2628,2.99,7.5,3.5,7.6,5.8,3.64,7.3,1,Twnhs,7,9,7,6.7,7,3.5,3.4,7.9,175500,0
1948,4,2.5,2,22,1,12393,5.64,6.3,2.5,7.5,7.06,4.7,6.2,1,1Fam,7,8.1,6.9,8,8,7.7,1.1,4.4,195000,1
1141,3,1.5,1,21,0,13072,7.1,6.3,3.4,6.9,6.56,4.33,7.2,1,1Fam,6,6.6,5.6,6.1,6.4,7.6,1.8,2.8,142500,0
1484,2,2,1,20,0,9037,6.15,8.7,2.1,8.7,3.84,2.65,8.4,1,1Fam,8,7.1,7.5,8.4,7.7,7.6,3.2,5,265900,1
1768,3,2.5,2,23,0,8158,3.7,7.2,3,7.5,5.34,2.68,7.3,1,1Fam,7,7.7,6.4,6.9,7,3.7,2.6,7.8,224900,0
1689,3,2,1,19,0,9849,4.72,7.5,3.5,6.5,6.24,1.64,7.2,1,1Fam,7,8.1,7.2,6.9,6.6,5.6,2.2,5,248328,0
1173,3,2,1,52,0,10625,4.73,8,2.7,7,4.22,2.32,6.7,1,1Fam,7,2.9,6.7,7.8,6.7,6.8,4,6.1,170000,2
2076,2,2.5,1,20,0,13891,5.93,10,0,10,1.35,0,6.6,1,1Fam,10,6,8.7,10,10,7.7,1,4.4,465000,1
1517,3,1,2,97,1,11435,5.07,8.1,1.6,10,3.69,2.06,8.3,1,1Fam,8,1.2,8.2,8.7,8.5,8.7,10,4.9,230000,2
1868,3,3.5,2,42,1,12090,4.82,6.5,4.8,6.5,3.9,5.93,6.2,1,1Fam,6,4.6,6,6.1,6.4,8.9,3.6,5.4,178000,1
1553,3,2.5,2,21,1,8125,4.1,7.1,2.7,7.9,5.14,3.08,9,1,1Fam,7,7,7.7,6.6,6.7,4.8,1.6,5.2,186500,0
1034,3,1,1,50,0,12328,5.39,6,3.8,7.3,4.11,5.18,6.1,1,1Fam,6,3.9,6.2,5.7,6.8,9.5,6,4.3,169900,0
2058,3,1.5,2,109,1,9600,5.03,5.8,5,6,6.05,3.56,6.8,1,1Fam,6,0,5.3,6.1,6.5,7.8,9.9,4.4,129500,1
988,3,1,1,76,0,7200,2.04,5.8,4.3,5.8,7.87,4.69,9,1,1Fam,5,0.6,3.9,4.7,5.9,4.7,7.9,8.9,119000,0
2110,3,2.5,1,58,0,11160,5.91,6.6,1.5,7.2,4.52,1.67,8.1,1,1Fam,7,4,6.6,6.4,7.9,7,5.8,4,244000,2
1405,2,2,1,23,0,3136,2.4,7.8,2.8,8.3,6.68,2.26,10,1,TwnhsE,7,7,6.7,7.6,6.3,4.4,2.3,6.3,171750,1
874,3,1,1,58,0,9858,2.94,5.2,4.5,5.6,5.54,5.53,6.2,1,1Fam,5,1.6,5.5,4.7,4.4,7.3,5.3,6.3,130000,0
2167,3,2.5,2,52,1,17542,9.15,6.3,2,7.9,6.19,3.01,5.1,1,1Fam,7,3.3,7,7.1,6.5,10,4.6,0,294000,2
1656,3,2.5,2,23,1,6931,4.69,7.2,2.8,7.2,5.68,3.94,9.1,1,1Fam,7,6.7,7.6,7.1,6.5,6,1.2,4.8,165400,1
1367,3,1,2,95,1,6240,1.91,4.9,4.5,7.1,4.28,4.18,8.5,1,1Fam,6,0,5.3,5.7,6.2,4.5,10,8.1,127500,1
1987,2,2,1,32,0,14303,8.82,8.3,2,10,6.71,1.65,5.4,1,1Fam,8,7.2,8.5,8.7,7.7,9,2.5,1,301500,1
864,2,1,1,104,1,4060,2.45,5.4,5.3,4.8,6.94,7.15,9.4,0,1Fam,5,0,5.4,4.4,6,2.8,10,9.5,99900,0
1166,2,2,1,21,0,9587,4.09,6.7,4.8,7.5,4.12,2.91,6.9,1,1Fam,7,6.1,6,7.1,8,7.4,1.9,6.5,190000,0
1054,3,1.5,1,57,0,9750,4.82,6.1,3.7,6.8,4.59,5.16,9.4,1,1Fam,6,1.6,6.7,6.1,6,4.5,4.6,5.7,151000,0
1675,3,2.5,2,27,0,24682,12.9,7,4.3,7.2,5.78,3.6,5.4,1,1Fam,6,6.6,6,6,7,10,2.5,0,181000,1
1050,2,1,1,70,0,9600,4.88,4.7,4.5,5.1,6.87,5.71,8.2,1,1Fam,5,1.6,5.2,4.4,5.7,7.8,6.6,4.8,128900,0
1788,5,1,2,69,1,11250,6.16,3.5,5.2,2.4,8.1,6.93,8.5,1,1Fam,4,1,3.6,4.4,3.8,7,7.9,3.3,161500,2
1824,3,1,2,107,1,13515,5.84,6.7,3.4,7.6,5.7,4.21,6.7,1,1Fam,6,0,6.6,6.4,5,10,10,3.4,180500,1
1337,2,2,1,28,1,4060,2.2,7,3.5,7.1,6.63,1.65,9.8,1,TwnhsE,6,5.9,5.4,5.7,5.9,4.1,2.5,7,181000,0
1452,3,2.5,2,27,0,3735,0.45,7,3.4,6.5,4.61,3.02,10,1,TwnhsE,7,6.6,7.4,7.4,6.7,2.4,4.1,7.7,183900,0
1889,4,1.5,2,116,1,10120,4.95,7.5,5.3,7.3,3.07,4.23,7.7,1,2fmCon,7,0,7.4,7.2,7.1,6.2,10,3.8,122000,1
2018,3,2,1,18,1,13214,5.7,9.7,0.3,10,2.85,1.53,6.4,1,1Fam,9,6.6,8.5,8.4,9,8.5,3.5,5.2,378500,1
3447,4,3.5,2,91,1,14100,6.31,7.6,1.6,9.8,1.63,2.45,4.8,1,1Fam,8,0,9,7.6,8,10,10,3.5,381000,2
1524,3,1.5,2,68,0,11344,6.91,4.8,4.9,6.2,7.35,3.28,7.1,1,1Fam,5,2.7,5.1,5.6,5.3,9.4,5.9,2.6,144000,0
1524,0,0.5,2,47,0,23595,12.89,7.6,3.4,7.6,4.02,2.28,4.9,1,1Fam,7,3.3,7.3,7.2,6.4,10,5.7,0,260000,1
1489,3,2,1,58,0,9156,5.19,6.8,4.3,6.7,6.16,4.41,8.7,1,1Fam,6,2.9,5.2,5.7,6.2,5.5,7.3,6,185750,1
935,3,1,1,61,0,13526,5.67,5.3,6.3,5.4,8.31,5.41,7.1,1,1Fam,5,2.6,6.1,4.6,4.8,9.1,7.6,4.3,137000,0
1357,2,1,1,67,1,11512,5.44,5.6,1.6,7.4,5.05,5.21,6.6,1,1Fam,6,2.9,5.4,5.7,6.1,7.9,7.7,5.1,177000,1
1250,3,2,2,116,1,5362,3.89,6,2.6,4.9,8.06,4.86,6.7,1,1Fam,5,0,5.5,4.8,5.5,2.3,10,5.3,139000,1
1920,4,2,2,78,1,11345,5.81,4.7,4.5,4.9,6.57,5.41,6.7,1,Duplex,5,0.2,4.5,4.6,4.4,7.6,7.5,3.6,137000,0
1395,3,1.5,2,54,0,12936,8.79,5.8,5.1,7.3,7.75,4.02,6.5,1,1Fam,6,2.8,5.7,5.1,5.9,9.9,4.6,1.6,162000,1
1724,3,1.5,1,59,1,17871,9.33,6.2,2.4,6.6,5.63,3.01,5.2,1,1Fam,6,2,6.4,6.6,5.9,10,5.5,2.6,197900,1
2031,3,2.5,2,24,0,9473,4.93,8.8,0,9.8,3.16,0,8.3,1,1Fam,8,6.8,8.5,8.5,7.7,7.1,0.7,6.5,237000,1
1128,2,1,2,106,1,7500,3.44,4.4,6.6,3.9,8.69,6.43,10,1,1Fam,4,0,3.4,3.4,4.4,6.4,10,7.1,68400,0
1573,3,2,1,24,0,9808,5.04,7.2,3.2,7.7,4.56,3.17,7.7,1,1Fam,7,7.6,7.5,7.1,6.6,6,2.1,5.1,227000,0
1339,2,2,1,36,0,8049,3.87,7.2,1.9,7.1,4.16,2.38,7.8,1,1Fam,7,5.9,7.5,6.5,6.7,7.1,4.9,7.5,180000,1
1040,3,2,1,49,1,8800,5.11,5,4,5.5,6.52,3.38,7.5,1,1Fam,5,4.5,4.5,4.9,4.6,5.2,3.7,5.7,150500,0
1824,4,3,2,55,0,9400,5.66,6.3,3,5.6,5.96,4.63,7.8,0,Duplex,6,4.4,6.8,5.8,6.5,6.7,6.6,2,139000,0
2447,4,2,2,107,1,9638,4.03,4.7,4.1,6.3,7.34,3.73,6.8,1,1Fam,6,0,5.3,5.8,5.8,6.1,10,4.9,169000,1
1412,4,1,2,87,1,6000,1.67,5.9,3.4,5.6,4.07,4.56,8.6,1,1Fam,6,0,5.7,7,6.2,3.7,7.4,8.7,132500,1
1328,3,1.5,1,63,0,9790,3.06,6.1,4.5,7.1,6.02,5.86,8,1,1Fam,6,3.2,6.2,5.8,7,5.9,7.9,5.2,143000,2
1582,4,2,1,62,0,36500,18.76,4.4,2.1,6,7.62,2.86,1.1,1,1Fam,5,1.9,4.6,4.6,5,10,7.3,0,190000,0
1659,2,2,1,26,0,5664,1.73,8.2,1.1,7.6,4.19,1.3,9,1,TwnhsE,8,7.9,8.1,7.6,8.6,4.6,2.8,7.6,278000,1
1970,3,2.5,2,20,0,11065,3.38,7.9,0.9,9.7,5.31,1.79,7.7,1,1Fam,8,8.6,8.1,8.5,8.8,7.3,2,6.4,281000,1
1152,3,1,1,62,0,14112,7.44,5.9,4.7,7.2,6.93,6.45,4.7,1,1Fam,5,3.3,4.9,4.2,5.5,8,6.6,2.3,180500,1
1302,3,2.5,2,54,0,1680,3.33,5.8,4.5,5.5,6.82,3.36,10,1,Twnhs,5,3.3,5.4,4.6,5,1.5,5.6,6.4,119500,0
2372,4,2,2,134,1,6600,3.29,4.8,5.8,5.1,7.59,6.94,7.7,1,1Fam,5,0,4.9,5.7,5.3,4.8,10,7.5,107500,0
1664,4,2.5,2,50,0,10140,5.91,6.9,1.1,9.7,5.1,3.14,6.4,1,1Fam,7,2.4,7.1,7.1,6.4,6.5,4.6,3.8,162900,1
864,2,1,1,71,1,8172,4.17,5,5,4.6,6.61,4.9,6.9,1,1Fam,5,1.1,5.6,5.1,4.6,7.3,9.1,5.4,115000,0
1052,3,1.5,1,58,0,8400,4.1,4.8,5.6,5.5,7.52,4.8,8.3,1,1Fam,5,4.3,5.4,6.1,4.7,4,8.5,4.5,138500,0
1128,3,2,1,63,0,8700,5.27,5.1,6.9,5.6,6.35,4.56,7.6,1,1Fam,5,1.8,5.4,5.1,6.1,3.6,7.9,5.8,155000,0
1072,2,2,1,21,1,3675,1.55,5.6,3.5,7.5,5.39,5.05,7.4,1,TwnhsE,6,8.2,5.4,5.6,5.6,1.7,2.6,7.8,140000,0
5642,3,2.5,2,18,0,63887,32.21,9.4,0.3,10,1.47,0,0,1,1Fam,10,8.6,10,9.9,9.6,10,1.5,0,160000,3
1246,3,1.5,1,67,1,7500,4.07,5.3,3.2,5.2,8.35,5.35,6.7,1,1Fam,5,1.3,4.6,4.4,4.5,3.9,5.9,6.1,154000,0
1983,3,2.5,2,27,0,10762,4.71,7.3,0.6,7,1.78,2.62,7.4,1,1Fam,7,7.9,6.4,7.6,7.3,6.2,2,4.5,225000,1
1494,3,1,2,84,1,7500,4.74,5.6,4.8,6.4,6.4,3.24,8.4,1,1Fam,6,0,6,6.3,6.1,6,7.8,4.7,177500,2
2526,4,2.5,2,32,0,10120,4.89,8.4,2,8.1,4.03,4.59,8.4,1,1Fam,8,4.8,7.5,8.6,8.5,7.2,5.4,5.4,290000,1
1616,3,2,1,21,0,8688,3.59,6.7,4.2,7.7,3.32,3.42,9.6,1,1Fam,7,6.5,7.4,7.6,7.3,6.2,3.9,6.1,232000,0
1708,3,2,2,22,0,3363,2.22,7.1,1.6,7.3,5.31,3.61,7.8,1,TwnhsE,7,6.4,7.4,6.8,6.3,3,2.9,10,130000,0
1652,2,2,1,20,1,13173,5.69,9.4,1.5,8.9,3.48,2.14,6.7,1,1Fam,9,7.8,8,8.5,8.6,8.4,1,4.2,325000,2
1368,2,2,1,21,1,6955,3.51,7,4.9,8.6,5.59,1.58,8,1,TwnhsE,7,7.7,6.6,7,7.7,4.3,3,7.1,202500,1
990,3,1,1,32,1,8072,4.03,5.2,5.4,5.2,4.35,6.75,8.4,1,1Fam,5,6.4,4.3,4.6,4.9,6.2,3,4,138000,0
1122,2,1,1,78,1,12000,7.09,4.7,5.3,4.6,8.37,2.49,7.2,1,1Fam,5,0.8,4.8,5.1,5.6,6.7,5.6,2.1,147000,0
1294,3,2,1,35,0,7153,4.05,5.9,4,6.5,5.26,3.23,7.9,1,1Fam,6,4.7,6.2,6.6,5.9,2.6,3.8,4.9,179200,0
1902,3,2,1,67,1,17500,8.72,6.9,1.4,7.7,5.69,2.54,5.2,1,1Fam,7,0.4,6.9,6.9,6.5,10,5.9,0.3,335000,2
1274,3,2,1,21,1,8814,5.22,6.6,4.4,6.5,5.74,3.58,6.7,1,1Fam,7,7.8,6.7,7.1,6.8,6.8,1.3,5.2,203000,0
2810,4,2.5,2,36,0,9572,6.18,7.9,1.4,9,3.12,2.22,8.6,1,1Fam,8,4.9,8.7,8,7.5,6.6,3.3,4.9,302000,1
2599,4,2.5,2,27,0,14774,7.94,8.2,1.5,9.2,3.66,0.83,6.8,1,1Fam,9,5.1,7.8,9.4,8.7,10,2.2,2.4,333168,1
948,3,1,1,72,0,8190,4.11,3.8,4.4,5.6,7.61,5.99,8.9,1,1Fam,4,2,4.6,3.7,4.1,3.4,7.2,5.7,119000,1
2112,4,2.5,2,57,0,11075,4.23,5.9,2.8,7,3.93,3.02,6.9,1,1Fam,6,4.3,5.7,4.9,6.3,7.7,5.6,5.1,206900,2
1630,3,2,1,18,0,10226,4.05,7.9,3.4,8.5,5.17,0.5,6.8,1,1Fam,8,9.3,8,8.2,7.2,7.5,0,7.1,295493,1
1352,2,2,1,20,1,4230,1.81,6.9,2.7,7.2,4.22,3.73,7.9,1,TwnhsE,7,7.7,6.7,7.5,7,1.5,3.5,10,208900,1
